#	t		xZ		yZ		xR		yR		vxZ		vyZ		vxR		vyR		tr		tv		dt
30	23.521599	3.706469e-18	2.139931e-18	5.743185e+06	3.315829e+06	3.221923e-19	1.860178e-19	9.498407e+03	5.483906e+03	1.485507e+00	8.168848e-01	8.168848e-01
31	24.338484	3.969663e-18	2.291886e-18	5.750944e+06	3.320308e+06	3.329282e-19	1.922162e-19	9.491995e+03	5.480205e+03	1.487514e+00	8.182772e-01	8.182772e-01
32	25.156761	4.242090e-18	2.449172e-18	5.758711e+06	3.324793e+06	3.436533e-19	1.984084e-19	9.485590e+03	5.476506e+03	1.489522e+00	8.206578e-01	8.206578e-01
33	25.977419	4.524112e-18	2.611997e-18	5.766495e+06	3.329287e+06	3.543808e-19	2.046018e-19	9.479184e+03	5.472808e+03	1.491536e+00	8.218507e-01	8.218507e-01
34	26.799269	4.815360e-18	2.780149e-18	5.774286e+06	3.333785e+06	3.650948e-19	2.107876e-19	9.472785e+03	5.469113e+03	1.493551e+00	8.241453e-01	8.241453e-01
35	27.623413	5.116251e-18	2.953869e-18	5.782093e+06	3.338292e+06	3.758098e-19	2.169739e-19	9.466386e+03	5.465419e+03	1.495570e+00	8.270054e-01	8.270054e-01
36	28.450418	5.427048e-18	3.133308e-18	5.789922e+06	3.342812e+06	3.865329e-19	2.231649e-19	9.459981e+03	5.461722e+03	1.497595e+00	8.284392e-01	8.284392e-01
37	29.278858	5.747267e-18	3.318186e-18	5.797759e+06	3.347337e+06	3.972456e-19	2.293499e-19	9.453584e+03	5.458028e+03	1.499623e+00	8.308827e-01	8.308827e-01
38	30.109741	6.077332e-18	3.508749e-18	5.805614e+06	3.351872e+06	4.079609e-19	2.355363e-19	9.447185e+03	5.454333e+03	1.501654e+00	8.321071e-01	8.321071e-01
39	30.941849	6.416799e-18	3.704741e-18	5.813475e+06	3.356410e+06	4.186629e-19	2.417152e-19	9.440793e+03	5.450643e+03	1.503688e+00	8.344603e-01	8.344603e-01
40	31.776310	6.766156e-18	3.906442e-18	5.821353e+06	3.360958e+06	4.293662e-19	2.478947e-19	9.434400e+03	5.446953e+03	1.505725e+00	8.356394e-01	8.356394e-01
41	32.611950	7.124952e-18	4.113593e-18	5.829237e+06	3.365510e+06	4.400556e-19	2.540663e-19	9.428017e+03	5.443267e+03	1.507764e+00	8.379844e-01	8.379844e-01
42	33.449936	7.493711e-18	4.326496e-18	5.837137e+06	3.370071e+06	4.507461e-19	2.602384e-19	9.421632e+03	5.439581e+03	1.509808e+00	8.409280e-01	8.409280e-01
43	34.290863	7.872756e-18	4.545338e-18	5.845060e+06	3.374646e+06	4.614450e-19	2.664154e-19	9.415242e+03	5.435892e+03	1.511858e+00	8.424036e-01	8.424036e-01
44	35.133266	8.261479e-18	4.769767e-18	5.852992e+06	3.379225e+06	4.721338e-19	2.725866e-19	9.408858e+03	5.432207e+03	1.513909e+00	8.449268e-01	8.449268e-01
45	35.978195	8.660397e-18	5.000083e-18	5.860942e+06	3.383815e+06	4.828255e-19	2.787594e-19	9.402473e+03	5.428520e+03	1.515965e+00	8.461913e-01	8.461913e-01
46	36.824387	9.068960e-18	5.235967e-18	5.868898e+06	3.388408e+06	4.935042e-19	2.849248e-19	9.396095e+03	5.424838e+03	1.518023e+00	8.486241e-01	8.486241e-01
47	37.673012	9.487760e-18	5.477761e-18	5.876872e+06	3.393012e+06	5.041845e-19	2.910911e-19	9.389716e+03	5.421155e+03	1.520086e+00	8.498431e-01	8.498431e-01
48	38.522854	9.916238e-18	5.725142e-18	5.884852e+06	3.397619e+06	5.148512e-19	2.972495e-19	9.383346e+03	5.417478e+03	1.522150e+00	8.522685e-01	8.522685e-01
49	39.375122	1.035503e-17	5.978479e-18	5.892849e+06	3.402236e+06	5.255194e-19	3.034087e-19	9.376975e+03	5.413799e+03	1.524218e+00	8.534838e-01	8.534838e-01
50	40.228607	1.080355e-17	6.237433e-18	5.900852e+06	3.406857e+06	5.361738e-19	3.095600e-19	9.370611e+03	5.410125e+03	1.526288e+00	8.559229e-01	8.559229e-01
51	41.084530	1.126247e-17	6.502393e-18	5.908873e+06	3.411488e+06	5.468296e-19	3.157122e-19	9.364247e+03	5.406451e+03	1.528363e+00	8.589905e-01	8.589905e-01
52	41.943520	1.173220e-17	6.773586e-18	5.916917e+06	3.416132e+06	5.574947e-19	3.218696e-19	9.357878e+03	5.402774e+03	1.530443e+00	8.605283e-01	8.605283e-01
53	42.804047	1.221194e-17	7.050564e-18	5.924969e+06	3.420781e+06	5.681498e-19	3.280213e-19	9.351515e+03	5.399100e+03	1.532526e+00	8.631606e-01	8.631606e-01
54	43.667206	1.270234e-17	7.333699e-18	5.933041e+06	3.425441e+06	5.788085e-19	3.341751e-19	9.345149e+03	5.395425e+03	1.534614e+00	8.644798e-01	8.644798e-01
55	44.531685	1.320271e-17	7.622587e-18	5.941120e+06	3.430105e+06	5.894544e-19	3.403215e-19	9.338791e+03	5.391754e+03	1.536704e+00	8.670188e-01	8.670188e-01
56	45.398705	1.371378e-17	7.917652e-18	5.949217e+06	3.434780e+06	6.001026e-19	3.464693e-19	9.332432e+03	5.388083e+03	1.538798e+00	8.682910e-01	8.682910e-01
57	46.266994	1.423484e-17	8.218489e-18	5.957320e+06	3.439459e+06	6.107374e-19	3.526093e-19	9.326080e+03	5.384416e+03	1.540894e+00	8.708230e-01	8.708230e-01
58	47.137817	1.476668e-17	8.525549e-18	5.965442e+06	3.444147e+06	6.213742e-19	3.587505e-19	9.319728e+03	5.380748e+03	1.542994e+00	8.720918e-01	8.720918e-01
59	48.009911	1.530858e-17	8.838412e-18	5.973569e+06	3.448840e+06	6.319975e-19	3.648838e-19	9.313383e+03	5.377085e+03	1.545097e+00	8.746387e-01	8.746387e-01
60	48.884548	1.586135e-17	9.157554e-18	5.981715e+06	3.453543e+06	6.426229e-19	3.710184e-19	9.307037e+03	5.373421e+03	1.547204e+00	8.759149e-01	8.759149e-01
61	49.760464	1.642423e-17	9.482534e-18	5.989867e+06	3.458250e+06	6.532348e-19	3.771452e-19	9.300699e+03	5.369762e+03	1.549312e+00	8.784823e-01	8.784823e-01
62	50.638947	1.699809e-17	9.813849e-18	5.998038e+06	3.462967e+06	6.638489e-19	3.832732e-19	9.294360e+03	5.366103e+03	1.551426e+00	8.817131e-01	8.817131e-01
63	51.520660	1.758341e-17	1.015179e-17	6.006233e+06	3.467698e+06	6.744730e-19	3.894071e-19	9.288016e+03	5.362439e+03	1.553545e+00	8.833329e-01	8.833329e-01
64	52.403992	1.817920e-17	1.049576e-17	6.014437e+06	3.472435e+06	6.850876e-19	3.955354e-19	9.281677e+03	5.358779e+03	1.555667e+00	8.861066e-01	8.861066e-01
65	53.290100	1.878626e-17	1.084625e-17	6.022662e+06	3.477183e+06	6.957065e-19	4.016662e-19	9.275335e+03	5.355118e+03	1.557795e+00	8.874966e-01	8.874966e-01
66	54.177597	1.940370e-17	1.120273e-17	6.030894e+06	3.481936e+06	7.063130e-19	4.077899e-19	9.269001e+03	5.351460e+03	1.559924e+00	8.901728e-01	8.901728e-01
67	55.067768	2.003244e-17	1.156573e-17	6.039145e+06	3.486700e+06	7.169225e-19	4.139153e-19	9.262665e+03	5.347802e+03	1.562058e+00	8.915139e-01	8.915139e-01
68	55.959282	2.067158e-17	1.193474e-17	6.047403e+06	3.491468e+06	7.275189e-19	4.200331e-19	9.256337e+03	5.344148e+03	1.564194e+00	8.941835e-01	8.941835e-01
69	56.853466	2.132212e-17	1.231033e-17	6.055680e+06	3.496246e+06	7.381181e-19	4.261526e-19	9.250007e+03	5.340494e+03	1.566335e+00	8.955213e-01	8.955213e-01
70	57.748989	2.198312e-17	1.269196e-17	6.063963e+06	3.501029e+06	7.487041e-19	4.322644e-19	9.243685e+03	5.336844e+03	1.568478e+00	8.982070e-01	8.982070e-01
71	58.647198	2.265561e-17	1.308022e-17	6.072266e+06	3.505822e+06	7.592929e-19	4.383779e-19	9.237360e+03	5.333193e+03	1.570625e+00	8.995529e-01	8.995529e-01
72	59.546749	2.333863e-17	1.347456e-17	6.080575e+06	3.510620e+06	7.698686e-19	4.444837e-19	9.231044e+03	5.329546e+03	1.572775e+00	9.022611e-01	9.022611e-01
73	60.449009	2.403326e-17	1.387560e-17	6.088904e+06	3.515429e+06	7.804472e-19	4.505913e-19	9.224727e+03	5.325899e+03	1.574929e+00	9.036182e-01	9.036182e-01
74	61.352627	2.473848e-17	1.428277e-17	6.097240e+06	3.520241e+06	7.910127e-19	4.566913e-19	9.218417e+03	5.322256e+03	1.577085e+00	9.063504e-01	9.063504e-01
75	62.258976	2.545542e-17	1.469669e-17	6.105595e+06	3.525065e+06	8.015812e-19	4.627930e-19	9.212105e+03	5.318612e+03	1.579246e+00	9.097897e-01	9.097897e-01
76	63.168766	2.618469e-17	1.511773e-17	6.113976e+06	3.529904e+06	8.121608e-19	4.689011e-19	9.205787e+03	5.314964e+03	1.581414e+00	9.115142e-01	9.115142e-01
77	64.080276	2.692498e-17	1.554514e-17	6.122367e+06	3.534748e+06	8.227314e-19	4.750040e-19	9.199475e+03	5.311319e+03	1.583584e+00	9.123777e-01	9.123777e-01
78	64.992653	2.767563e-17	1.597853e-17	6.130760e+06	3.539594e+06	8.332830e-19	4.810960e-19	9.193173e+03	5.307681e+03	1.585755e+00	9.149009e-01	9.149009e-01
79	65.907555	2.843800e-17	1.641868e-17	6.139171e+06	3.544450e+06	8.438349e-19	4.871881e-19	9.186871e+03	5.304042e+03	1.587931e+00	9.182737e-01	9.182737e-01
80	66.825829	2.921287e-17	1.686605e-17	6.147607e+06	3.549321e+06	8.543966e-19	4.932860e-19	9.180563e+03	5.300401e+03	1.590113e+00	9.199648e-01	9.199648e-01
81	67.745796	2.999888e-17	1.731986e-17	6.156053e+06	3.554197e+06	8.649488e-19	4.993782e-19	9.174262e+03	5.296762e+03	1.592297e+00	9.229406e-01	9.229406e-01
82	68.668739	3.079718e-17	1.778076e-17	6.164521e+06	3.559086e+06	8.755061e-19	5.054735e-19	9.167957e+03	5.293122e+03	1.594487e+00	9.244320e-01	9.244320e-01
83	69.593170	3.160652e-17	1.824803e-17	6.172996e+06	3.563979e+06	8.860514e-19	5.115618e-19	9.161659e+03	5.289486e+03	1.596680e+00	9.273278e-01	9.273278e-01
84	70.520500	3.242819e-17	1.872242e-17	6.181492e+06	3.568884e+06	8.966007e-19	5.176525e-19	9.155359e+03	5.285848e+03	1.598877e+00	9.287790e-01	9.287790e-01
85	71.449280	3.326093e-17	1.920320e-17	6.189995e+06	3.573793e+06	9.071375e-19	5.237359e-19	9.149066e+03	5.282215e+03	1.601076e+00	9.316747e-01	9.316747e-01
86	72.380951	3.410609e-17	1.969116e-17	6.198519e+06	3.578715e+06	9.176782e-19	5.298215e-19	9.142771e+03	5.278581e+03	1.603281e+00	9.331259e-01	9.331259e-01
87	73.314079	3.496240e-17	2.018555e-17	6.207051e+06	3.583640e+06	9.282062e-19	5.358999e-19	9.136484e+03	5.274951e+03	1.605488e+00	9.360420e-01	9.360420e-01
88	74.250122	3.583124e-17	2.068717e-17	6.215603e+06	3.588578e+06	9.387382e-19	5.419805e-19	9.130194e+03	5.271319e+03	1.607700e+00	9.375034e-01	9.375034e-01
89	75.187622	3.671131e-17	2.119528e-17	6.224162e+06	3.593520e+06	9.492576e-19	5.480539e-19	9.123912e+03	5.267692e+03	1.609914e+00	9.404452e-01	9.404452e-01
90	76.128067	3.760403e-17	2.171070e-17	6.232743e+06	3.598474e+06	9.597810e-19	5.541296e-19	9.117627e+03	5.264064e+03	1.612133e+00	9.419196e-01	9.419196e-01
91	77.069984	3.850807e-17	2.223264e-17	6.241331e+06	3.603432e+06	9.702919e-19	5.601980e-19	9.111350e+03	5.260440e+03	1.614355e+00	9.448887e-01	9.448887e-01
92	78.014870	3.942489e-17	2.276197e-17	6.249940e+06	3.608402e+06	9.808069e-19	5.662689e-19	9.105070e+03	5.256814e+03	1.616582e+00	9.463769e-01	9.463769e-01
93	78.961250	4.035310e-17	2.329787e-17	6.258557e+06	3.613377e+06	9.913095e-19	5.723325e-19	9.098798e+03	5.253193e+03	1.618810e+00	9.493741e-01	9.493741e-01
94	79.910622	4.129422e-17	2.384123e-17	6.267195e+06	3.618365e+06	1.001816e-18	5.783987e-19	9.092523e+03	5.249570e+03	1.621045e+00	9.508764e-01	9.508764e-01
95	80.861496	4.224683e-17	2.439121e-17	6.275841e+06	3.623356e+06	1.012311e-18	5.844576e-19	9.086256e+03	5.245952e+03	1.623281e+00	9.539022e-01	9.539022e-01
